id,URL,sentence
154,https://en.wikinews.org/wiki/Meteorites_in_Morocco_found_to_be_from_Mars,This is believed to be the fifth time in history that people have observed what turned out to be chemically confirmed martian material falling to Earth.
155,https://en.wikinews.org/wiki/Meteorites_in_Morocco_found_to_be_from_Mars,"Out of the approximately 24,000 known meteorites to have fallen to Earth, only about 34 have been verified to be martian in origin."
156,https://en.wikinews.org/wiki/Meteorites_in_Morocco_found_to_be_from_Mars,Fifteen of these rocks are attributed to the meteorite shower last July.
157,https://en.wikinews.org/wiki/Meteorites_in_Morocco_found_to_be_from_Mars,"Some of the rocks, which are very rare on Earth, are being sold from US$11,000 to $22,500 per ounce, which is about ten times more than the cost of gold."
158,https://en.wikinews.org/wiki/Matt_Kenseth_wins_third_NASCAR_Sprint_Cup_race_of_2012,"Following the race, Keselowski remains the Drivers' Championship leader with 2,250 points."
159,https://en.wikinews.org/wiki/Matt_Kenseth_wins_third_NASCAR_Sprint_Cup_race_of_2012,"Seven points behind, Johnson is second with 2,243."
160,https://en.wikinews.org/wiki/Matt_Kenseth_wins_third_NASCAR_Sprint_Cup_race_of_2012,"In third, Hamlin is twenty points behind, but five ahead of Bowyer. Kahne and Truex, Jr. are fifth and sixth respectively with 2,220 and 2,207 points."
161,https://en.wikinews.org/wiki/Matt_Kenseth_wins_third_NASCAR_Sprint_Cup_race_of_2012,"Stewart, Gordon, Kenseth, and Harvick round out the top-ten positions for the Drivers' Championship with four races remaining in the season."
162,https://en.wikinews.org/wiki/US_Navy_ship_damages_Tubbataha_Reef_National_Park,The US Navy also said they were investigating the incident.
163,https://en.wikinews.org/wiki/US_Navy_ship_damages_Tubbataha_Reef_National_Park,"They also said in a statement, ""The crew is currently working to determine the best method of safely extracting the ship""."
164,https://en.wikinews.org/wiki/US_Navy_ship_damages_Tubbataha_Reef_National_Park,"An Avenger class mine countermeasures ship, the ship was on its way to Puerto Princesa in Palawan."
165,https://en.wikinews.org/wiki/US_Navy_ship_damages_Tubbataha_Reef_National_Park,"It is assigned to the U.S. Navy’s Seventh Fleet and based in Sasebo, Nagasaki in Japan."
166,https://en.wikinews.org/wiki/Mumbai_2008_attack_plotter_sentenced_to_35_years,"The Mumbai attackers arrived via boat on Novemeber 26, 2008, bringing with them grenades, automatic weapons and hit multiple targets including the crowded Chhatrapati Shivaji Terminus railway station and the famous Taj Mahal Hotel."
167,https://en.wikinews.org/wiki/Mumbai_2008_attack_plotter_sentenced_to_35_years,David Headley's scouting and information gathering had helped to enable the operation by the 10 gunmen from the Pakistani militant group Laskhar-e-Taiba.
168,https://en.wikinews.org/wiki/Mumbai_2008_attack_plotter_sentenced_to_35_years,The attack put a huge strain on relations between India and Pakistan.
169,https://en.wikinews.org/wiki/Texas_governor_and_health_officials_address_public_regarding_Ebola_case,"Accompanied by those officials, he assured Texas citizens that steps were being taken to protect the public's safety."
170,https://en.wikinews.org/wiki/Texas_governor_and_health_officials_address_public_regarding_Ebola_case,"Perry specifically said, ""There are few places in the world better equipped to meet the challenge that is posed in this case."""
171,https://en.wikinews.org/wiki/Texas_governor_and_health_officials_address_public_regarding_Ebola_case,"The governor also stated, ""Today, we learned that some school aged children have been identified as having had contact with the patient."""
172,https://en.wikinews.org/wiki/Texas_governor_and_health_officials_address_public_regarding_Ebola_case,"He went on to say, ""This case is serious. Rest assured that our system is working as well as it should."""
173,https://en.wikinews.org/wiki/Explorers_find_shipwreck_thought_to_be_massive_WWII_battleship_Musashi,"If confirmed, the find completes Allen's eight-year search for the Musashi."
174,https://en.wikinews.org/wiki/Explorers_find_shipwreck_thought_to_be_massive_WWII_battleship_Musashi,Following seabed mapping the wreck was found using an ROV.
175,https://en.wikinews.org/wiki/Explorers_find_shipwreck_thought_to_be_massive_WWII_battleship_Musashi,"One of the world's richest people, Allen has reportedly invested much of his wealth in marine exploration and began his quest to find the Musashi out of a lifelong interest in the war."
176,"https://en.wikinews.org/wiki/Beverly_Hall,_indicted_public_school_superintendent,_dies_aged_68",She gained critical acclaim during her time in Atlanta and was recognized for innovative urban education.
177,"https://en.wikinews.org/wiki/Beverly_Hall,_indicted_public_school_superintendent,_dies_aged_68",In 2009 she was awarded the title of National Superintendent of the Year.
178,"https://en.wikinews.org/wiki/Beverly_Hall,_indicted_public_school_superintendent,_dies_aged_68","At the time of the award, Atlanta schools had seen a large improvement on test scores."
179,"https://en.wikinews.org/wiki/Beverly_Hall,_indicted_public_school_superintendent,_dies_aged_68","Shortly after, The Atlanta Journal-Constitution published a report showing problems with test results."
180,"https://en.wikinews.org/wiki/Beverly_Hall,_indicted_public_school_superintendent,_dies_aged_68","The report showed test scores had increased implausibly fast, and alleged the school internally detected problems but didn't act on the findings."
181,"https://en.wikinews.org/wiki/Beverly_Hall,_indicted_public_school_superintendent,_dies_aged_68","Evidence thereafter indicated test papers were tampered with Hall, along with 34 other education officials, was indicted in 2013."
182,https://en.wikinews.org/wiki/Hard_drugs_temporarily_legal_in_Ireland_due_to_constitutional_loophole,The Irish government is stressing the urgency of parliamentary legislation to rectify the situation.
183,https://en.wikinews.org/wiki/Hard_drugs_temporarily_legal_in_Ireland_due_to_constitutional_loophole,"""It is now important from both a public health and criminal justice perspective that the legislation be enacted as soon as possible"", said a government spokesperson."
184,https://en.wikinews.org/wiki/Hard_drugs_temporarily_legal_in_Ireland_due_to_constitutional_loophole,"The Health Minister expressed concern both for the welfare of individuals taking advantage of the temporary legality of the substances involved, and for drug-related convictions handed down since the now-unconstitutional changes came into effect."
185,https://en.wikinews.org/wiki/Spanish_football_captain_dies_at_26,Jarque was practicing during pre-season training at Coverciano in Italy earlier in the day. He was staying in the team hotel ahead of a match planned for Sunday against Bolonia.
186,https://en.wikinews.org/wiki/Spanish_football_captain_dies_at_26,He was staying in the team hotel ahead of a match planned for Sunday against Bolonia.
187,https://en.wikinews.org/wiki/Christian_band_MercyMe%27s_tour_bus_in_fatal_collision_with_car_in_Indiana,The bus was headed to Six Flags St. Louis in Missouri for the band to play to a sold-out crowd.
188,https://en.wikinews.org/wiki/Christian_band_MercyMe%27s_tour_bus_in_fatal_collision_with_car_in_Indiana,"At 1:15 a.m. Saturday, according to witnesses, the bus was going through a green light when the car made a turn in front of it."
189,https://en.wikinews.org/wiki/Typhoon_prompts_massive_evacuations_in_China,"As of the night of August 9, the eye of Morakot was about seventy kilometres away from the Chinese province of Fujian."
190,https://en.wikinews.org/wiki/Typhoon_prompts_massive_evacuations_in_China,The typhoon is estimated to be moving toward China at eleven kph.
191,https://en.wikinews.org/wiki/24_people_rescued_from_roller_coaster_at_California%27s_Great_America_theme_park,Passengers were given water as they waited in 90(F)-degree heat.
192,https://en.wikinews.org/wiki/24_people_rescued_from_roller_coaster_at_California%27s_Great_America_theme_park,"Fire captain Scott Kouns said, ""It was a hot day in the Santa Clara with temperatures in the 90s."
193,https://en.wikinews.org/wiki/24_people_rescued_from_roller_coaster_at_California%27s_Great_America_theme_park,"Any length of time trapped on a roller coaster would be uncomfortable, to say the least, and it took at least an hour to get the first person off the ride."""
194,https://en.wikinews.org/wiki/Michael_Schumacher_calls_off_Formula_1_comeback_due_to_injury,"Schumacher who retired in 2006 after winning the Formula 1 championship seven times, was due to replace the injured Felipe Massa."
195,https://en.wikinews.org/wiki/Michael_Schumacher_calls_off_Formula_1_comeback_due_to_injury,The Brazilian suffered a serious head injury after a crash during the 2009 Hungarian Grand Prix.
196,https://en.wikinews.org/wiki/Michael_Schumacher_calls_off_Formula_1_comeback_due_to_injury,Massa is due to be out for at least the rest of the 2009 season.
197,https://en.wikinews.org/wiki/President_of_Costa_Rica_contracts_H1N1_swine_flu,"Arias tested positive for a mild case of the virus, Presidential Minister Rodrigo Arias said."
198,https://en.wikinews.org/wiki/President_of_Costa_Rica_contracts_H1N1_swine_flu,"The president's condition is stable, though he will be isolated at home for several days."
199,https://en.wikinews.org/wiki/President_of_Costa_Rica_contracts_H1N1_swine_flu,"""Apart from the fever and a sore throat, I feel well and in good shape to carry out my work by telecommuting."
200,https://en.wikinews.org/wiki/President_of_Costa_Rica_contracts_H1N1_swine_flu,"I expect to return to all my duties on Monday,"" Arias said in a statement."
201,https://en.wikinews.org/wiki/Remnants_of_Hurricane_Felicia_affect_Hawaii,"Felicia, once a Category 4 storm on the Saffir-Simpson Hurricane Scale, weakened to a tropical depression before dissipating Tuesday."
202,https://en.wikinews.org/wiki/Remnants_of_Hurricane_Felicia_affect_Hawaii,"Its remnants produced showers across most of the islands, though as of yet, no damage or flooding has been reported."
203,https://en.wikinews.org/wiki/Remnants_of_Hurricane_Felicia_affect_Hawaii,"The precipitation, reaching 6.34 inches at a gauge on Oahu, was described as ""beneficial""."
204,https://en.wikinews.org/wiki/Remnants_of_Hurricane_Felicia_affect_Hawaii,Some of the rainfall was accompanied by thunderstorms and frequent lightning.
205,https://en.wikinews.org/wiki/Tourist_plane_crash_in_Papua_New_Guinea_leaves_thirteen_dead,"The Twin Otter had been trying to land at Kokoda yesterday as Airlines PNG Flight CG4684, but had aborted once already."
206,https://en.wikinews.org/wiki/Tourist_plane_crash_in_Papua_New_Guinea_leaves_thirteen_dead,About ten minutes before it was due to land from its second approach it disapeared.
